timestamp,scene_number,scene_snapshot_number,scene_snapshot_path,subtitle,cleaned_subtitle,snapshot_desc,profanity_present,nudity_present,should_censor
946549,,,,"[Door opens, closes]",,,False,False,False
949635,,,,[Cawing],,,False,False,False
954223,,,,Don't listen to it. Crows are all liars.,,,False,False,False
960105,,,,"- l know a story about a crow.
- l hate your stories.",,,False,False,False
964234,,,,l know a story about a boy who hated stories.,,,False,False,False
968322,,,,l could tell you about Ser Duncan the Tall.,,,False,False,False
971116,,,,Those were always your favourites.,,,False,False,False
973117,,,,Those weren't my favourites.,,,False,False,False
975578,,,,My favourites were the scary ones.,,,False,False,False
979374,,,,"Oh, my sweet summer child.
What do you know about fear?",,,False,False,False
984962,,,,"I
Fear is for the winter",,,False,False,False
987048,,,,when the snows fall a hundred feet deep.,,,False,False,False
990427,,,,"Fear is for the long night,
when the sun hides for years",,,False,False,False
994972,,,,"and children are born and live and die,
all in darkness.",,,False,False,False
1000979,,,,"That is the time for fear, my little lord,",,,False,False,False
1003774,,,,"when the white walkers
move through the woods.",,,False,False,False
1008444,,,,"Thousands of years ago there came a night
that lasted a generation.",,,False,False,False
1013784,,,,"Kings froze to death in their castles,",,,False,False,False
1016787,,,,same as the shepherds in their huts.,,,False,False,False
1018996,,,,"And women smothered their babies
rather than see them starve,",,,False,False,False
1023835,,,,"and wept and felt the tears
freeze on their cheeks.",,,False,False,False
1029132,,,,So is this the sort of story that you like?,,,False,False,False
1035263,,,,"ln that darkness, the white walkers
came for the first time.",,,False,False,False
1039725,,,,"They swept through cities and kingdoms,",,,False,False,False
1042812,,,,"riding their dead horses,",,,False,False,False
1045022,,,,"hunting with their packs of pale spiders
big as hounds...",,,False,False,False
1048943,,,,[Door rattles],,,False,False,False
1053531,,,,What are you telling him now?,,,False,False,False
1055241,,,,Only what the little lord wants to hear.,,,False,False,False
1057786,,,,Get your supper. l want some time with him.,,,False,False,False
1071048,,,,"- [Door closes]
- One time she told me",,,False,False,False
1073301,,,,"the sky is blue
because we live inside the eye",,,False,False,False
1075636,,,,of a blue-eyed giant named Macomber.,,,False,False,False
1078514,,,,Maybe we do.,,,False,False,False
1083103,,,,How do you feel?,,,False,False,False
1088858,,,,You still don't remember anything?,,,False,False,False
1092863,,,,"Bran, l've seen you climb
a thousand times.",,,False,False,False
1097158,,,,"ln the wind, in the rain...",,,False,False,False
1099036,,,,A thousand times.,,,False,False,False
1101204,,,,"- You never fall.
- l did though.",,,False,False,False
1106500,,,,"lt's true, isn't it,",,,False,False,False
1108878,,,,what Maester Luwin says about my legs?,,,False,False,False
1120182,,,,l'd rather be dead.,,,False,False,False
1122975,,,,"- Don't ever say that.
- l'd rather be dead.",,,False,False,False
1137782,,,,"Fewer eyes back here, my lady.",,,False,False,False
1140452,,,,But still too many.,,,False,False,False
1142538,,,,"lt's nine years since l've set foot
in the capital.",,,False,False,False
1145249,,,,"And no one knew who l was
the last time l came, either.",,,False,False,False
1152129,,,,My lady.,,,False,False,False
1154633,,,,"Welcome to King's Landing, Lady Stark.
Would you mind following us?",,,False,False,False
1157970,,,,l would. We've done nothing wrong.,,,False,False,False
1159846,,,,"We've been instructed
to escort you into the city."," We've been directed
to guide you to the city.",,True,False,False
1162139,,,,lnstructed?,,,False,False,False
1164017,,,,"l don't know who's providing
your instructions, but...",,,False,False,False
1166728,,,,"Follow me, Lady Stark.",,,False,False,False
1179491,,,,Cat!,,,False,False,False
1180616,,,,Go on. Go upstairs.,,,False,False,False
1186248,,,,You little worm!,,,False,False,False
1188959,,,,"You take me for some back-alley Sally
you can drag into a...",,,False,False,False
1195132,,,,Pssst!,,,False,False,False
1198760,,,,"l meant no disrespect,
to you of all people.",,,False,False,False
1203264,,,,"How dare you bring me here?
Have you lost your mind?",,,False,False,False
1207352,,,,"No one will come looking for you here.
Isn't that what you wanted?",,,False,False,False
1209855,,,,l'm truly sorry...about the locale.,,,False,False,False
1213525,,,,"How did you know l was
coming to King's Landing?",,,False,False,False
1216944,,,,A dear friend told me.,,,False,False,False
1220699,,,,"- Lady Stark.
- Lord Varys.",,,False,False,False
1223577,,,,"To see you again after so many years
is a blessing.",,,False,False,False
1227623,,,,Your poor hands.,,,False,False,False
1231500,,,,How did you know l was coming?,,,False,False,False
1233252,,,,"Knowledge is my trade, my lady.",,,False,False,False
1237423,,,,"Did you bring the dagger with you,
by any chance?",,,False,False,False
1241552,,,,My little birds are everywhere...,,,False,False,False
1243931,,,,even in the North.,,,False,False,False
1246266,,,,"They whisper to me
the strangest stories.",,,False,False,False
1255107,,,,Valyrian steel.,,,False,False,False
1257235,,,,Do you know whose dagger this is?,,,False,False,False
1261323,,,,l must admit l do not.,,,False,False,False
1264826,,,,"Well, well, this is an historic day.",,,False,False,False
1268247,,,,Something you don't know that l do.,,,False,False,False
1274001,,,,"There's only one dagger like this
in all of the Seven Kingdoms.",,,False,False,False
1279383,,,,"- It's mine.
- Yours?",,,False,False,False
1282010,,,,"At least it was, until the tournament
on Prince Joffrey's last nameday.",,,False,False,False
1287266,,,,"l bet on Ser Jaime in the jousting,",,,False,False,False
1289350,,,,as any sane man would.,,,False,False,False
1291185,,,,"When the Knight of the Flowers unseated him,
l lost this dagger.",,,False,False,False
1296357,,,,To whom?,,,False,False,False
1298527,,,,Tyrion Lannister.,,,False,False,False
1300529,,,,The Imp.,,,False,False,False
1302865,,,,"[Man] Grenn, show him
what you farm boys are made of.",,,False,False,False
1305576,,,,[Grunting],,,False,False,False
1310955,,,,"lf that were a real sword, you'd be dead.",,,False,False,False
1313834,,,,"Lord Snow here grew up in a castle
spitting down on the likes of you.",,,False,False,False
1320173,,,,Pyp.,,,False,False,False
1321633,,,,"Do you think Ned Stark's bastard
bleeds like the rest of us?"," Do you believe that Jon Snow, Ned Stark's illegitimate child, experiences emotions similarly to others?",,True,False,False
1329473,,,,[Shouts],,,False,False,False
1331475,,,,[Coughs],,,False,False,False
1333729,,,,Next!,,,False,False,False
1343238,,,,[Grunting],,,False,False,False
1345866,,,,Next!,,,False,False,False
1355166,,,,[Grunting],,,False,False,False
1360797,,,,"Well, Lord Snow, it appears
you're the least useless person here.",,,False,False,False
1366177,,,,Go clean yourselves up!,,,False,False,False
1367511,,,,"There's only so much
l can stomach in a day.",,,False,False,False
1370348,,,,A charming man.,,,False,False,False
1373518,,,,l don't need him to be charming.,,,False,False,False
1375520,,,,"l need him to turn this bunch
of thieves and runaways",,,False,False,False
1378648,,,,into men of the Night's Watch.,,,False,False,False
1380817,,,,"And how's that going,
Commander Mormont?",,,False,False,False
1383654,,,,Slowly.,,,False,False,False
1387491,,,,A raven came...for Ned Stark's son.,,,False,False,False
1395039,,,,Good news or bad?,,,False,False,False
1397209,,,,Both.,,,False,False,False
1400170,,,,[Maester Pycelle] Lord Stark.,,,False,False,False
1403464,,,,"[Wheezing] l meant...
to give you this earlier.",,,False,False,False
1408470,,,,So forgetful these days.,,,False,False,False
1412516,,,,A raven from Winterfell this morning.,,,False,False,False
1425945,,,,Good news?,,,False,False,False
1431742,,,,Perhaps you'd like to share it with your wife.,,,False,False,False
1436789,,,,"- My wife is in Winterfell.
- Is she?",,,False,False,False
1447509,,,,"[Woman] Yes, l'm looking at you.",,,False,False,False
1449720,,,,[Laughter],,,False,False,False
1452763,,,,l thought that she'd be safest in here.,,,False,False,False
1455058,,,,"One of several such
establishments l own.",,,False,False,False
1460105,,,,You're a funny man.,,,False,False,False
1461772,,,,Huh? A very funny man.,,,False,False,False
1465943,,,,Ned!,,,False,False,False
1474411,,,,"Ah, the Starks...",,,False,False,False
1476246,,,,"Quick tempers, slow minds.",,,False,False,False
1484296,,,,"You broke my nose, bastard!"," You hurt my nose, ruffian!",,True,False,False
1495014,,,,lt's an improvement.,,,False,False,False
1499435,,,,"lf we threw you over the Wall,
l wonder how long it would take you to hit.",,,False,False,False
1502439,,,,"l wonder if they'd find you
before the wolves did.",,,False,False,False
1504732,,,,[Door opens],,,False,False,False
1509488,,,,"What are you looking at, halfman?",,,False,False,False
1511615,,,,l'm looking at you.,,,False,False,False
1515243,,,,Yes. You've got an interesting face.,,,False,False,False
1520499,,,,"Hmm, very distinctive faces.",,,False,False,False
1523668,,,,All of you.,,,False,False,False
1525420,,,,And what do you care about our faces?,,,False,False,False
1527631,,,,lt's just...,,,False,False,False
1529549,,,,"l think they would look marvellous
decorating spikes in King's Landing.",,,False,False,False
1533595,,,,"Perhaps l'll write to my sister,
the queen, about it.",,,False,False,False
1538933,,,,"We'll talk later, Lord Snow.",,,False,False,False
1546942,,,,"Everybody knew what this place was
and no one told me.",,,False,False,False
1551529,,,,No one but you.,,,False,False,False
1553740,,,,"My father knew and he left me to rot
at the Wall all the same.",,,False,False,False
1557618,,,,Grenn's father left him too...,,,False,False,False
1559872,,,,"outside a farmhouse, when he was three.",,,False,False,False
1564041,,,,"Pyp was caught stealing
a wheel of cheese.",,,False,False,False
1567212,,,,His little sister hadn't eaten in three days.,,,False,False,False
1570590,,,,"He was given a choice -
his right hand or the Wall.",,,False,False,False
1574385,,,,"l've been asking the Lord Commander
about them. Fascinating stories.",,,False,False,False
1578389,,,,"They hate me because
l'm better than they are.",,,False,False,False
1580392,,,,"lt's a lucky thing none of them were trained
by a master-at-arms like your Ser Rodrik.",,,False,False,False
1584896,,,,"l don't imagine any of them
had ever held a real sword",,,False,False,False
1587481,,,,before they came here.,,,False,False,False
1592738,,,,Oh...,,,False,False,False
1594822,,,,Your brother Bran.,,,False,False,False
1597910,,,,He's woken up.,,,False,False,False
1601413,,,,"The mere suggestion that the queen's brother
tried to kill your boy",,,False,False,False
1604540,,,,would be considered treason.,,,False,False,False
1605875,,,,We have proof. We have the blade.,,,False,False,False
1608212,,,,"Which Lord Tyrion will say
was stolen from him.",,,False,False,False
1610379,,,,"The only man who could say otherwise
has no throat,",,,False,False,False
1612965,,,,thanks to your boy's wolf.,,,False,False,False
1615219,,,,"Petyr has promised
to help us find the truth.",,,False,False,False
1619263,,,,"He's like a little brother to me, Ned.
He would never betray my trust.",,,False,False,False
1623684,,,,"l'll try to keep you alive, for her sake.",,,False,False,False
1626270,,,,"A fool's task, admittedly,",,,False,False,False
1628106,,,,"but l've never been able
to refuse your wife anything.",,,False,False,False
1630776,,,,l won't forget this.,,,False,False,False
1632903,,,,You're a true friend.,,,False,False,False
1635071,,,,"Don't tell anyone.
l have a reputation to maintain.",,,False,False,False
1638366,,,,[Knock on door],,,False,False,False
1642496,,,,"- How could you be so stupid?
- Calm down.",,,False,False,False
1645039,,,,He's a child. Ten years old.,,,False,False,False
1646916,,,,"- What were you thinking?
- l was thinking of us.",,,False,False,False
1649336,,,,"You're a bit late to start
complaining about it now.",,,False,False,False
1651922,,,,"- What has the boy told them?
- Nothing. He remembers nothing.",,,False,False,False
1655842,,,,Then what are you raving about?,,,False,False,False
1658010,,,,"What if it comes back to him?
If he tells his father what he saw...",,,False,False,False
1661557,,,,"We'll say he was lying.
We'll say he was dreaming.",,,False,False,False
1663933,,,,"We'll say whatever we like.
l think we can outfox a ten-year-old.",,,False,False,False
1667895,,,,"- And my husband?
- l'll go to war with him if l have to.",,,False,False,False
1671148,,,,They can write a ballad about us -,,,False,False,False
1673860,,,,''The War For Cersei's Cunt.'', The War for Cersei's Honor.,,True,False,False
1677990,,,,[Laughs],,,False,False,False
1681158,,,,"- Let me go.
- Never.",,,False,False,False
1683202,,,,"- Let me go.
- The boy won't talk.",,,False,False,False
1687915,,,,"And if he does, l'll kill him.",,,False,False,False
1690210,,,,"Him, Ned Stark, the king -
the whole bloody lot of them,"," The person, Ned Stark, and the ruler -
the entire messy group of them.",,True,False,False
